loan_amnt,term,int_rate,installment,emp_title,emp_length,home_ownership,annual_inc,loan_status,purpose,title,dti,delinq_2yrs,date,Reference number
30000.0, 60 months, 20.99%,811.44,Professorial Lecturer,5 years,RENT,80000.0,Fully Paid,debt_consolidation,Debt consolidation,10.76,0.0,01/10/2015,89311938
21000.0, 60 months, 15.61%,506.34,Professor of History,10+ years,MORTGAGE,75000.0,Fully Paid,credit_card,Credit card refinancing,16.63,0.0,01/04/2014,14784664
13600.0, 60 months, 19.52%,356.7,Mechanic ,9 years,RENT,70000.0,Fully Paid,debt_consolidation,Debt consolidation,3.82,1.0,01/10/2014,67760252
7800.0, 36 months, 14.98%,270.32,Family Case Manager- DCS,7 years,MORTGAGE,37000.0,Fully Paid,debt_consolidation,Debt consolidation,17.74,0.0,01/02/2014,34800021
4800.0, 36 months, 12.69%,161.02,Sr. processor,8 years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,Debt consolidation,20.75,0.0,01/05/2015,61137869
8975.0, 36 months, 20.50%,335.84,Court Services Assistant II,10+ years,MORTGAGE,80000.0,Charged Off,debt_consolidation,Debt consolidation,17.39,2.0,01/01/2014,85662505
3650.0, 36 months, 12.69%,122.44,store manager,10+ years,OWN,41000.0,Charged Off,credit_card,Credit card refinancing,10.83,1.0,01/04/2015,62175900
25000.0, 60 months, 24.08%,720.37,Consultant,2 years,MORTGAGE,175000.0,Fully Paid,other,Other,19.47,0.0,01/09/2014,26141651
11875.0, 36 months, 17.57%,426.76,Sales Consultant ,10+ years,RENT,33000.0,Charged Off,debt_consolidation,Debt consolidation,9.82,0.0,01/02/2015,47172724
7000.0, 36 months, 11.44%,230.64,Dental Assistant,10+ years,MORTGAGE,28000.0,Fully Paid,debt_consolidation,Debt consolidation,21.82,0.0,01/11/2014,76418714
12500.0, 36 months, 13.35%,423.29,mananger,10+ years,MORTGAGE,75000.0,Fully Paid,debt_consolidation,Debt consolidation,11.12,0.0,01/08/2014,71691188
28550.0, 36 months, 18.54%,1039.91,Tech Support Specialist,10+ years,RENT,65000.0,Fully Paid,debt_consolidation,Debt consolidation,21.63,0.0,01/01/2015,83936877
6300.0, 36 months,  6.49%,193.07,Stocker,7 years,RENT,32000.0,Fully Paid,credit_card,Credit card refinancing,2.03,0.0,01/07/2014,68716748
15000.0, 36 months,  7.62%,467.43,Teacher,10+ years,MORTGAGE,133000.0,Fully Paid,debt_consolidation,Debt consolidation,8.33,0.0,01/04/2014,21734486
11000.0, 36 months,  6.62%,337.75,RN,< 1 year,MORTGAGE,60000.0,Fully Paid,credit_card,Credit card refinancing,11.66,1.0,01/04/2014,94632387
15000.0, 36 months,  5.32%,451.73,Director of Sales and Business Devel.,4 years,MORTGAGE,195000.0,Fully Paid,credit_card,Credit card refinancing,13.55,0.0,01/07/2015,72636236
32000.0, 60 months, 17.57%,805.13,Manager Project Estimating,10+ years,MORTGAGE,89000.0,Fully Paid,debt_consolidation,Debt consolidation,18.64,0.0,01/02/2015,33197093
32875.0, 60 months, 25.80%,980.41,Correctional Supervisor,10+ years,MORTGAGE,97377.0,Fully Paid,debt_consolidation,Debt consolidation,26.18,0.0,01/04/2015,82294955
10000.0, 36 months, 18.25%,362.78,"AVP, operations project manager",4 years,RENT,55400.0,Fully Paid,debt_consolidation,Debt consolidation,21.99,0.0,01/04/2014,25837844
5000.0, 36 months, 12.29%,166.77,Analyst,8 years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,Debt consolidation,10.98,2.0,01/07/2015,10275889
2800.0, 36 months, 18.92%,102.53,Lead,2 years,RENT,28000.0,Fully Paid,debt_consolidation,Debt consolidation,15.17,0.0,01/04/2014,12955543
35000.0, 36 months, 16.99%,1247.68,Respiratory Care Practioner,6 years,OWN,110000.0,Fully Paid,debt_consolidation,Debt consolidation,24.69,0.0,01/06/2015,62175690
18000.0, 36 months,  9.99%,580.73,Systems Engineer,2 years,MORTGAGE,62000.0,Fully Paid,home_improvement,Home improvement,10.72,0.0,01/03/2015,56770869
10075.0, 60 months, 16.59%,248.18,School Psychologist,10+ years,RENT,75575.0,Fully Paid,debt_consolidation,Debt consolidation,18.63,0.0,01/04/2014,48240267
12000.0, 36 months, 12.69%,402.54,Traffic Manager ,10+ years,RENT,33000.0,Charged Off,credit_card,Credit card refinancing,21.48,2.0,01/08/2015,99949614
15000.0, 36 months, 13.53%,509.25,"Director, Quality Assurance",6 years,MORTGAGE,122000.0,Fully Paid,debt_consolidation,Debt consolidation,16.38,1.0,01/02/2014,96171498
20000.0, 60 months, 11.53%,440.16,real estate sales,10+ years,MORTGAGE,70000.0,Fully Paid,home_improvement,Home improvement,17.57,0.0,01/04/2015,25817355
20000.0, 60 months, 13.35%,458.66,accountant,9 years,MORTGAGE,57000.0,Fully Paid,home_improvement,Home improvement,20.87,0.0,01/05/2014,85899874
21300.0, 36 months, 18.92%,779.92,Executive Assistant,2 years,RENT,60000.0,Fully Paid,debt_consolidation,Debt consolidation,16.26,1.0,01/04/2014,48611523
18000.0, 60 months, 12.69%,406.71,Billing Associate,10+ years,OWN,39185.0,Fully Paid,debt_consolidation,Debt consolidation,12.1,0.0,01/04/2015,88412228
5400.0, 36 months, 14.49%,185.85,maintenance technician,2 years,RENT,32000.0,Fully Paid,debt_consolidation,Debt consolidation,11.7,0.0,01/08/2014,42142018
18000.0, 36 months, 14.16%,616.6,RN,1 year,MORTGAGE,85000.0,Charged Off,debt_consolidation,Debt consolidation,16.7,0.0,01/04/2014,95257216
28000.0, 36 months,  7.90%,876.13,Engineering Mgr,10+ years,MORTGAGE,220000.0,Fully Paid,credit_card,Credit card refinancing,22.4,0.0,01/01/2014,55176396
5750.0, 36 months,  7.62%,179.18,Admin Specialist,8 years,MORTGAGE,64400.0,Fully Paid,debt_consolidation,Debt consolidation,15.0,0.0,01/04/2014,52742725
19000.0, 36 months, 14.99%,658.55,Financial Analyst,< 1 year,RENT,70000.0,Fully Paid,debt_consolidation,Debt consolidation,25.61,0.0,01/08/2014,60468242
10000.0, 36 months, 10.15%,323.38,Analyst,< 1 year,RENT,120000.0,Charged Off,credit_card,Credit card refinancing,5.06,0.0,01/10/2014,41407737
14000.0, 36 months, 11.99%,464.94,Correctional Supervising Cook,2 years,MORTGAGE,60000.0,Charged Off,debt_consolidation,Debt consolidation,13.58,0.0,01/04/2014,39179218
9000.0, 36 months, 13.98%,307.52,SR ACCOUNT ANALYST,5 years,OWN,35000.0,Fully Paid,debt_consolidation,Debt consolidation,27.3,2.0,01/01/2014,24663758
20000.0, 36 months, 14.64%,689.79,Salesforce Administrator,7 years,RENT,85000.0,Fully Paid,credit_card,Credit card refinancing,23.54,0.0,01/03/2014,46879838
20000.0, 60 months, 15.61%,482.23,Product Manager,10+ years,OWN,58600.0,Fully Paid,debt_consolidation,Debt consolidation,19.82,0.0,01/07/2014,40243271
21000.0, 36 months, 12.49%,702.43,Teacher,9 years,RENT,72000.0,Fully Paid,debt_consolidation,Debt consolidation,27.19,0.0,01/10/2014,26769859
3000.0, 36 months,  9.67%,96.34,Meat Cutter,1 year,RENT,30000.0,Fully Paid,credit_card,Credit card refinancing,7.2,0.0,01/02/2014,11889902
28500.0, 60 months, 21.18%,773.91,Sales,2 years,OWN,65000.0,Charged Off,debt_consolidation,Debt consolidation,24.45,0.0,01/03/2014,49414692
35000.0, 60 months, 23.99%,1006.68,"Manager, IT Services & Technology",< 1 year,RENT,125000.0,Fully Paid,debt_consolidation,Debt consolidation,29.96,0.0,01/03/2015,23130640
14000.0, 36 months, 13.35%,474.08,field tech,6 years,MORTGAGE,43000.0,Fully Paid,debt_consolidation,Debt consolidation,22.89,0.0,01/10/2014,50346806
10000.0, 36 months, 13.98%,341.68,Campus Supervisor,1 year,OWN,38400.0,Fully Paid,credit_card,Credit card refinancing,8.53,0.0,01/10/2014,93227292
10000.0, 36 months, 18.25%,362.78,Driver,7 years,RENT,40000.0,Fully Paid,credit_card,Credit card refinancing,6.27,0.0,01/01/2014,31403349
10000.0, 36 months, 14.65%,344.95,project manager ,1 year,MORTGAGE,80000.0,Fully Paid,debt_consolidation,Debt consolidation,3.57,0.0,01/09/2015,27830324
17000.0, 36 months, 13.33%,575.51,Director of operations,4 years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,Debt consolidation,27.44,0.0,01/07/2015,56087302
26050.0, 60 months, 25.57%,773.34,Senior System Administrator,2 years,RENT,79500.0,Charged Off,credit_card,Credit card refinancing,37.27,0.0,01/01/2015,40139445
14400.0, 60 months, 15.31%,344.93,Computer System Specialist,10+ years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,Debt consolidation,26.78,1.0,01/03/2014,66104468
7750.0, 36 months, 17.86%,279.64,Receptionist,3 years,RENT,30680.0,Fully Paid,debt_consolidation,Debt consolidation,25.55,0.0,01/05/2015,88122572
6625.0, 36 months,  8.39%,208.8,,n/a,OWN,25000.0,Fully Paid,credit_card,Credit card refinancing,10.42,0.0,01/05/2014,29992136
11150.0, 36 months, 17.57%,400.7,showroom manager,3 years,OWN,31000.0,Fully Paid,debt_consolidation,Debt consolidation,16.42,0.0,01/06/2014,59915046
7200.0, 36 months,  7.69%,224.6,Service Tech,10+ years,RENT,42000.0,Fully Paid,debt_consolidation,Debt consolidation,17.2,0.0,01/09/2014,91836449
10000.0, 36 months, 10.99%,327.34,,10+ years,MORTGAGE,210000.0,Fully Paid,debt_consolidation,Debt consolidation,12.06,1.0,01/01/2014,98832375
12000.0, 36 months,  9.17%,382.55,able seaman,7 years,RENT,50000.0,Fully Paid,debt_consolidation,Debt consolidation,14.98,0.0,01/06/2014,34616010
10000.0, 36 months,  7.69%,311.94,QA TECH,2 years,OWN,45000.0,Fully Paid,credit_card,Credit card refinancing,14.32,0.0,01/07/2014,38068354
16000.0, 36 months,  7.49%,497.63,Programmer Analyst III,2 years,MORTGAGE,100000.0,Fully Paid,credit_card,Credit card refinancing,13.57,0.0,01/11/2014,68178337
5000.0, 36 months, 23.40%,194.6,,n/a,MORTGAGE,33800.0,Fully Paid,medical,Medical expenses,25.84,0.0,01/02/2014,19735900
7000.0, 36 months, 13.33%,236.98,System Administrator,< 1 year,RENT,80000.0,Fully Paid,debt_consolidation,Debt consolidation,16.77,0.0,01/04/2015,34744263
18000.0, 60 months, 23.43%,511.89,analyst,10+ years,RENT,70000.0,Charged Off,debt_consolidation,Debt consolidation,12.41,0.0,01/06/2014,37036921
20000.0, 60 months, 19.99%,529.77,Project Manager,10+ years,MORTGAGE,90000.0,Fully Paid,debt_consolidation,Debt consolidation,8.16,2.0,01/05/2015,97340233
25000.0, 36 months,  8.90%,793.84,GM Category Manager,< 1 year,RENT,73500.0,Fully Paid,credit_card,Credit card refinancing,29.73,0.0,01/04/2014,12873044
8000.0, 36 months,  9.99%,258.1,Account Manager,7 years,MORTGAGE,200000.0,Fully Paid,home_improvement,Home improvement,3.65,0.0,01/08/2015,37702471
9375.0, 36 months, 16.99%,334.2,phlebotomist,9 years,RENT,42000.0,Fully Paid,credit_card,Credit card refinancing,25.06,0.0,01/07/2015,67770304
7000.0, 36 months, 10.99%,229.14,Supervisor,7 years,MORTGAGE,45000.0,Fully Paid,home_improvement,Home improvement,20.11,0.0,01/07/2014,84270472
20725.0, 60 months, 25.57%,615.26,manager,10+ years,MORTGAGE,150000.0,Fully Paid,debt_consolidation,Debt consolidation,14.65,2.0,01/07/2014,34621063
10000.0, 36 months,  5.32%,301.15,director of PWM business development,10+ years,MORTGAGE,330000.0,Fully Paid,home_improvement,Home improvement,2.44,0.0,01/05/2015,24433693
25000.0, 60 months, 15.61%,602.79,Vice President,10+ years,MORTGAGE,185000.0,Fully Paid,home_improvement,Home improvement,10.83,0.0,01/05/2014,67997103
5000.0, 36 months, 10.99%,163.67,Senior Account Manager,10+ years,OWN,83000.0,Fully Paid,debt_consolidation,Debt consolidation,18.42,0.0,01/10/2015,80382571
21000.0, 36 months,  6.03%,639.15,Fire Battalion Chief,10+ years,MORTGAGE,150000.0,Fully Paid,credit_card,Credit card refinancing,19.12,0.0,01/05/2014,74749500
13600.0, 36 months, 17.57%,488.75,Receptionist,1 year,RENT,46000.0,Fully Paid,debt_consolidation,Debt consolidation,13.01,0.0,01/07/2015,38226417
3000.0, 36 months, 14.31%,102.99,Director of Interactive Services,2 years,RENT,72000.0,Fully Paid,medical,Medical expenses,17.7,2.0,01/01/2015,84045432
10000.0, 36 months, 10.99%,327.34,Patrol Agent,10+ years,MORTGAGE,102000.0,Fully Paid,debt_consolidation,Debt consolidation,20.53,0.0,01/03/2014,25126589
15000.0, 36 months,  9.17%,478.19,RN,7 years,MORTGAGE,65000.0,Fully Paid,credit_card,Credit card refinancing,21.52,0.0,01/09/2014,77325213
25000.0, 60 months, 13.98%,581.45,Senior Consultant,4 years,MORTGAGE,100064.0,Fully Paid,debt_consolidation,Debt consolidation,19.18,0.0,01/10/2014,70400350
18000.0, 36 months,  9.99%,580.73,SUPPLY NCO,10+ years,RENT,58000.0,Fully Paid,credit_card,Credit card refinancing,10.95,0.0,01/03/2015,77252775
9100.0, 36 months, 13.66%,309.52,Caregiver,< 1 year,MORTGAGE,49000.0,Fully Paid,home_improvement,Home improvement,11.66,0.0,01/01/2015,14961552
18800.0, 60 months, 17.86%,475.97,supervisor,10+ years,RENT,42000.0,Charged Off,debt_consolidation,Debt consolidation,19.37,0.0,01/01/2015,71430896
25000.0, 36 months,  6.49%,766.12,Owner - Recruiter - Consultant,6 years,MORTGAGE,120000.0,Fully Paid,credit_card,Credit card refinancing,14.24,0.0,01/10/2014,52582013
11000.0, 60 months, 19.47%,288.2,Business Data Analyst 2,2 years,RENT,42000.0,Charged Off,debt_consolidation,Debt consolidation,19.31,1.0,01/05/2014,97062978
16025.0, 36 months, 16.29%,565.69,Firefighter,10+ years,OWN,65000.0,Fully Paid,credit_card,Credit card refinancing,35.88,0.0,01/10/2014,92923043
10000.0, 60 months, 18.99%,259.36,Water Plant Operator,< 1 year,RENT,33922.2,Fully Paid,debt_consolidation,Debt consolidation,20.28,0.0,01/09/2014,69773878
12975.0, 36 months, 18.92%,475.09,Bookkeeper and Office Manager,10+ years,MORTGAGE,62000.0,Fully Paid,debt_consolidation,Debt consolidation,22.44,0.0,01/03/2014,42471117
10000.0, 36 months, 15.59%,349.55,machine operator,2 years,RENT,42000.0,Fully Paid,debt_consolidation,Debt consolidation,14.43,0.0,01/01/2015,95357936
10000.0, 36 months, 12.49%,334.49,Physical Therapist,2 years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,Debt consolidation,15.7,3.0,01/05/2014,37182111
12000.0, 36 months,  7.69%,374.33,Supervisor,5 years,MORTGAGE,70000.0,Fully Paid,credit_card,Credit card refinancing,10.34,0.0,01/09/2014,18899857
11000.0, 36 months,  7.89%,344.15,Business Analyst,10+ years,RENT,82000.0,Fully Paid,debt_consolidation,Debt consolidation,20.81,0.0,01/03/2015,47567432
18000.0, 60 months,  7.26%,358.64,ZONE MANAGER,10+ years,MORTGAGE,100000.0,Fully Paid,debt_consolidation,Debt consolidation,5.85,0.0,01/07/2015,32221497
12000.0, 60 months, 17.86%,303.81,Dance Instructor,6 years,RENT,65000.0,Fully Paid,debt_consolidation,Debt consolidation,25.31,2.0,01/01/2015,51439858
2000.0, 36 months, 18.99%,73.31,Deli Clerk,10+ years,RENT,24000.0,Fully Paid,debt_consolidation,Debt consolidation,21.9,0.0,01/07/2014,27436944
13700.0, 36 months, 13.35%,463.93,Warehouse Worker,5 years,MORTGAGE,50000.0,Fully Paid,credit_card,Credit card refinancing,8.19,0.0,01/05/2014,64262137
6200.0, 36 months, 15.99%,217.95,Transpotation Supervisor,10+ years,MORTGAGE,45000.0,Fully Paid,credit_card,Credit card refinancing,16.93,0.0,01/01/2015,57684985
1500.0, 36 months, 16.49%,53.1,manager,10+ years,RENT,72000.0,Charged Off,debt_consolidation,Debt consolidation,20.3,0.0,01/02/2015,21322125
4000.0, 36 months, 12.99%,134.76,Seniour court clerk,9 years,MORTGAGE,35000.0,Charged Off,debt_consolidation,Debt consolidation,34.26,0.0,01/10/2014,50842173
19675.0, 36 months, 22.40%,755.48,Service Tech,5 years,OWN,60000.0,Charged Off,debt_consolidation,Debt consolidation,19.29,0.0,01/01/2014,21297674
16000.0, 60 months, 15.59%,385.62,Elementary Secretary,10+ years,RENT,35000.0,Fully Paid,debt_consolidation,Debt consolidation,33.61,1.0,01/01/2015,81464586
6000.0, 36 months,  7.90%,187.75,teacher,5 years,RENT,58000.0,Fully Paid,major_purchase,Major purchase,5.42,0.0,01/03/2014,55307750
35000.0, 36 months, 14.65%,1207.3,Administrator,10+ years,RENT,150000.0,Fully Paid,medical,Medical expenses,15.41,0.0,01/09/2015,70840650
24500.0, 36 months,  8.39%,772.16,Programmer Analyst,5 years,RENT,85000.0,Fully Paid,credit_card,Credit card refinancing,15.27,0.0,01/08/2014,83595009
10400.0, 60 months, 13.99%,241.94,mail carrier,7 years,MORTGAGE,56000.0,Fully Paid,debt_consolidation,Debt consolidation,28.16,0.0,01/04/2015,42461721
10850.0, 36 months, 19.24%,399.04,,n/a,OWN,32000.0,Charged Off,debt_consolidation,Debt consolidation,29.44,0.0,01/01/2015,23287687
1000.0, 36 months, 12.69%,33.55,Mover,< 1 year,RENT,20000.0,Fully Paid,moving,Moving and relocation,7.2,0.0,01/05/2015,30202012
10000.0, 36 months, 10.49%,324.98,Principal,10+ years,MORTGAGE,109000.0,Fully Paid,debt_consolidation,Debt consolidation,6.43,0.0,01/01/2015,98982787
24700.0, 60 months, 16.99%,613.73,Shift Lead Man,10+ years,MORTGAGE,53900.0,Fully Paid,debt_consolidation,Debt consolidation,16.86,0.0,01/02/2014,82859669
12000.0, 36 months, 13.33%,406.24,Firefighter,10+ years,RENT,104000.0,Fully Paid,debt_consolidation,Debt consolidation,9.74,0.0,01/07/2015,62855006
18525.0, 60 months, 19.99%,490.7,Installer,3 years,RENT,65000.0,Fully Paid,car,Car financing,2.79,0.0,01/11/2015,64703002
5000.0, 36 months, 13.35%,169.32,Supply coordinator,1 year,RENT,32000.0,Fully Paid,debt_consolidation,Debt consolidation,31.58,0.0,01/06/2014,78119545
15600.0, 60 months, 18.24%,398.18,Branch Manager,1 year,MORTGAGE,94000.0,Fully Paid,home_improvement,Home improvement,16.1,0.0,01/06/2014,87649599
30000.0, 60 months, 12.69%,677.85,Finance,10+ years,MORTGAGE,130000.0,Fully Paid,credit_card,Credit card refinancing,26.27,0.0,01/04/2015,14161682
12000.0, 36 months, 12.05%,398.86,Systems Engineer,< 1 year,RENT,75000.0,Fully Paid,credit_card,Credit card refinancing,18.35,1.0,01/11/2015,47910084
2500.0, 36 months, 17.57%,89.85,Physician Assistant,10+ years,MORTGAGE,140000.0,Fully Paid,vacation,Vacation,13.64,2.0,01/09/2014,92703531
35000.0, 36 months,  9.17%,1115.77,Sr underwriting consultant,8 years,RENT,92000.0,Fully Paid,debt_consolidation,Debt consolidation,21.94,0.0,01/10/2015,91913677
6325.0, 36 months,  9.67%,203.12,Manager,10+ years,MORTGAGE,89000.0,Fully Paid,debt_consolidation,Debt consolidation,1.02,0.0,01/03/2014,14728974
32000.0, 36 months, 13.65%,1088.26,Financial Services Rep,10+ years,MORTGAGE,200000.0,Fully Paid,other,Other,13.62,0.0,01/03/2014,41770139
4000.0, 36 months, 21.18%,151.08,Teller,< 1 year,RENT,30000.0,Fully Paid,debt_consolidation,Debt consolidation,3.12,2.0,01/03/2014,18248738
7500.0, 36 months, 22.45%,288.18,Deployment Engineer,3 years,RENT,65500.0,Fully Paid,small_business,Business,4.01,0.0,01/02/2014,50827508
5200.0, 36 months, 19.24%,191.25,Personal Banker,3 years,MORTGAGE,36000.0,Fully Paid,debt_consolidation,Debt consolidation,21.23,2.0,01/01/2015,28434151
24000.0, 60 months, 12.29%,537.4,Project manager,1 year,OWN,65000.0,Fully Paid,debt_consolidation,Debt consolidation,12.46,0.0,01/04/2015,76892102
4800.0, 36 months, 12.29%,160.1,nursing assistant,10+ years,RENT,28000.0,Fully Paid,debt_consolidation,Debt consolidation,17.49,0.0,01/05/2015,27004244
15000.0, 36 months, 14.99%,519.91,Claim Support Specialist,8 years,RENT,50000.0,Fully Paid,debt_consolidation,Debt consolidation,36.7,1.0,01/02/2015,37869411
5700.0, 36 months, 14.16%,195.26,Admin Secretary ,9 years,OWN,37000.0,Fully Paid,debt_consolidation,Debt consolidation,25.36,0.0,01/04/2014,24947763
24000.0, 36 months,  9.67%,770.7,"Sr. VP, Performance and Compliance",10+ years,MORTGAGE,103000.0,Fully Paid,credit_card,Credit card refinancing,26.26,0.0,01/03/2014,24619608
5000.0, 36 months, 12.99%,168.45,carpenter,3 years,MORTGAGE,51000.0,Fully Paid,home_improvement,Home improvement,21.01,0.0,01/03/2014,58772273
10775.0, 60 months, 20.99%,291.44,Finance,10+ years,RENT,50000.0,Fully Paid,debt_consolidation,Debt consolidation,32.14,0.0,01/07/2015,73311660
15000.0, 60 months, 17.86%,379.76,Manager,8 years,MORTGAGE,72000.0,Fully Paid,debt_consolidation,Debt consolidation,33.58,0.0,01/12/2015,50034307
19150.0, 60 months, 18.25%,488.9,Production Manager,10+ years,MORTGAGE,57000.0,Charged Off,debt_consolidation,Debt consolidation,22.57,0.0,01/04/2014,35828085
4675.0, 36 months, 21.18%,176.57,Receptionist,7 years,RENT,29000.0,Charged Off,credit_card,Credit card refinancing,23.26,0.0,01/03/2014,84010402
11700.0, 36 months, 15.61%,409.09,System Administrator,10+ years,MORTGAGE,50000.0,Fully Paid,home_improvement,Home improvement,16.92,0.0,01/04/2015,54198866
5000.0, 36 months,  7.69%,155.97,UX Designer,3 years,RENT,65000.0,Fully Paid,debt_consolidation,Debt consolidation,1.13,0.0,01/08/2014,55304016
10000.0, 36 months,  7.90%,312.91,pharmacist,10+ years,MORTGAGE,110000.0,Fully Paid,debt_consolidation,Debt consolidation,15.69,0.0,01/02/2014,73648922
21075.0, 36 months,  7.89%,659.35,Area Rental Manager,10+ years,MORTGAGE,90000.0,Fully Paid,debt_consolidation,Debt consolidation,26.55,0.0,01/05/2015,10972369
8000.0, 36 months, 12.99%,269.52,Special Enforcement Officer,6 years,MORTGAGE,32000.0,Fully Paid,debt_consolidation,Debt consolidation,16.54,0.0,01/05/2014,70733363
24000.0, 60 months, 16.99%,596.34,project Quality Manager,5 years,MORTGAGE,112000.0,Fully Paid,credit_card,Credit card refinancing,12.88,0.0,01/05/2015,30958362
8400.0, 36 months, 12.99%,282.99,Deputy U.S. Marshal,5 years,RENT,100812.0,Fully Paid,major_purchase,Major purchase,8.58,8.0,01/07/2014,39476930
28000.0, 36 months,  9.17%,892.61,accounting supervisor,10+ years,OWN,75000.0,Fully Paid,debt_consolidation,Debt consolidation,22.98,1.0,01/05/2015,83067107
15000.0, 36 months, 12.99%,505.34,CSI,10+ years,MORTGAGE,59000.0,Charged Off,debt_consolidation,Debt consolidation,33.3,0.0,01/10/2014,75577582
16000.0, 60 months, 24.50%,464.95,Firefighter,7 years,RENT,85000.0,Fully Paid,home_improvement,Home improvement,19.62,1.0,01/08/2014,87143882
20000.0, 36 months, 14.99%,693.21,Registered nurse,4 years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,Debt consolidation,8.24,0.0,01/02/2015,44529167
16000.0, 36 months, 12.85%,537.95,,10+ years,MORTGAGE,98000.0,Charged Off,debt_consolidation,Debt consolidation,17.03,0.0,01/02/2014,42839354
8000.0, 36 months, 11.99%,265.68,Store Manager,10+ years,RENT,42000.0,Fully Paid,debt_consolidation,Debt consolidation,12.44,0.0,01/11/2014,98696740
20000.0, 36 months,  7.62%,623.23,Executive Manager,3 years,MORTGAGE,72000.0,Fully Paid,credit_card,Credit card refinancing,12.28,0.0,01/01/2014,87178412
28000.0, 60 months, 25.57%,831.23,Civil Engineer-Survey Specialist,5 years,MORTGAGE,125000.0,Fully Paid,debt_consolidation,Debt consolidation,27.15,0.0,01/03/2015,75372723
2000.0, 36 months, 16.55%,70.86,,< 1 year,RENT,35000.0,Fully Paid,other,Other,18.24,0.0,01/04/2015,82546909
13700.0, 36 months, 10.15%,443.03,Application Architect,< 1 year,MORTGAGE,120000.0,Fully Paid,debt_consolidation,Debt consolidation,13.66,2.0,01/08/2014,71571069
24000.0, 36 months, 11.53%,791.77,Strategic Buyer,3 years,RENT,65000.0,Fully Paid,credit_card,Credit card refinancing,25.06,0.0,01/04/2015,12786421
26500.0, 60 months, 16.29%,648.52,VP Employee Benefits,10+ years,MORTGAGE,205000.0,Charged Off,debt_consolidation,Debt consolidation,17.17,1.0,01/05/2014,46184789
5800.0, 36 months, 13.98%,198.18,DEPUTY SHERIFF,10+ years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,DEBT CONSOLIDATION,8.45,0.0,01/01/2014,23360892
12000.0, 36 months, 13.33%,406.24,Commercial Wall Sales,< 1 year,RENT,45000.0,Fully Paid,debt_consolidation,Debt consolidation,26.03,0.0,01/08/2015,21564101
8000.0, 36 months,  9.99%,258.1,Mechanic ,10+ years,RENT,105000.0,Fully Paid,debt_consolidation,Debt consolidation,17.93,1.0,01/08/2015,74015526
2000.0, 36 months, 18.25%,72.56,Project Manager,7 years,OWN,55000.0,Fully Paid,other,Other,12.7,0.0,01/03/2014,21182646
15000.0, 36 months,  7.69%,467.91,Multi-Store Manager,4 years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,Debt consolidation,14.73,0.0,01/08/2014,62464825
9000.0, 36 months, 10.99%,294.61,Manager Corporate Functions/Head server,2 years,RENT,70000.0,Fully Paid,other,Other,6.34,0.0,01/10/2014,99781643
11000.0, 36 months,  6.03%,334.8,Physical Security Advisor,8 years,MORTGAGE,50000.0,Fully Paid,credit_card,Credit card refinancing,12.31,0.0,01/09/2014,86695768
21000.0, 36 months, 18.99%,769.68,CEO,10+ years,MORTGAGE,116000.0,Fully Paid,small_business,Business,11.15,0.0,01/10/2014,78205396
35000.0, 60 months, 13.65%,808.06,EH&S Specialist II (Health Physicist),2 years,MORTGAGE,102300.0,Charged Off,home_improvement,Home improvement,26.85,0.0,01/03/2014,70321946
5000.0, 36 months,  7.69%,155.97,Office Manaager,< 1 year,RENT,36000.0,Fully Paid,debt_consolidation,Debt consolidation,37.5,0.0,01/08/2014,52935814
25050.0, 60 months, 19.47%,656.31,Deputy,4 years,OWN,90000.0,Fully Paid,credit_card,Credit card refinancing,24.03,1.0,01/04/2014,33608599
20000.0, 36 months, 12.49%,668.98,Software Developer,< 1 year,MORTGAGE,96000.0,Charged Off,debt_consolidation,Debt consolidation,6.35,0.0,01/07/2014,43572480
10000.0, 36 months,  6.68%,307.31,Engineer,6 years,MORTGAGE,90000.0,Fully Paid,credit_card,Credit card refinancing,3.21,0.0,01/03/2015,33743954
8200.0, 36 months,  9.17%,261.41,Supervisor,1 year,RENT,34000.0,Fully Paid,credit_card,Credit card refinancing,18.0,1.0,01/11/2014,90446173
